"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","rating"
34448,"Badfinger","No Matter What","['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'jangle pop', 'mellow gold', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",180546,FALSE,0.529,0.743,9,-5.523,1,0.0481,0.177,0,0.0759,0.78,116.817,4,54
39924,"T.I.","No Matter What","['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",315680,TRUE,0.498,0.824,11,-5.091,1,0.247,0.00332,0,0.0757,0.332,145.639,4,28
49098,"Jhay Cortez, J Balvin & Bad Bunny","No Me Conoce","['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",307546,FALSE,0.794,0.79,10,-3.855,0,0.0599,0.144,0,0.0893,0.577,91.984,4,47
43666,"Gloria Estefan","No Me Dejes De Querer","['dance pop', 'latin pop', 'new wave pop', 'soft rock']",208426,FALSE,0.703,0.889,10,-5.605,0,0.0974,0.313,0,0.534,0.874,83.287,4,17
21668,"Luis Fonsi","No Me Doy Por Vencido","['latin', 'latin pop', 'puerto rican pop', 'tropical']",239400,FALSE,0.368,0.649,3,-5.866,1,0.079,0.429,0,0.596,0.476,171.976,3,33
70672,"T.I. Featuring Iggy Azalea","No Mediocre","['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",201600,TRUE,0.78,0.45,1,-9.539,1,0.0465,0.0826,0,0.0809,0.178,95.486,4,50
83773,"Ty Herndon","No Mercy","['country', 'country road']",285960,FALSE,0.407,0.627,10,-6.769,1,0.03,0.112,0.000266,0.13,0.438,187.676,4,13
89260,"Patty Smyth","No Mistakes","['new wave pop']",323426,FALSE,0.692,0.585,9,-9.01,1,0.0271,0.0384,1.16e-06,0.166,0.559,111.353,4,33
78562,"Galantis","No Money","['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",189126,FALSE,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,4,34
37810,"3LW","No More (Baby I'ma Do Right)","['girl group', 'hip pop', 'r&b', 'urban contemporary']",263440,FALSE,0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.761,88.933,4,53
91277,"Michel'le","No More Lies","['dance pop', 'deep pop r&b', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",225840,FALSE,0.834,0.871,10,-6.972,0,0.0821,0.15,0.0721,0.287,0.835,110.294,4,53
55752,"Paul McCartney","No More Lonely Nights","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",287693,FALSE,0.328,0.439,5,-11.449,1,0.0356,0.0125,2.24e-05,0.151,0.488,171.898,4,48
64531,"Alice Cooper","No More Mr. Nice Guy","['album rock', 'blues rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",187893,FALSE,0.498,0.515,11,-11.985,0,0.0395,0.0936,0,0.1,0.616,127.761,4,50
29833,"Angie Stone","No More Rain (In This Cloud)","['neo soul', 'r&b', 'soul', 'urban contemporary']",283701,FALSE,0.698,0.662,10,-7.997,1,0.087,0.564,1.38e-06,0.0875,0.81,141.639,4,39
2578,"Ozzy Osbourne","No More Tears","['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock']",443240,FALSE,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591,4,38
72523,"Berlin","No More Words","['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",235000,FALSE,0.744,0.464,0,-14.094,1,0.0583,0.0413,4.36e-05,0.575,0.828,130.66,4,45
72826,"Metro Boomin Featuring Travis Scott, Kodak Black & 21 Savage","No More","['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",265120,TRUE,0.636,0.501,11,-7.26,0,0.329,0.413,0,0.339,0.196,82.309,4,34
5399,"Ruff Endz","No More","['new jack swing', 'r&b', 'urban contemporary']",242560,FALSE,0.839,0.641,10,-5.669,0,0.0858,0.0324,4.56e-06,0.0602,0.927,97.004,4,57
89009,"Michael Penn","No Myth","['jangle pop']",250813,FALSE,0.633,0.795,0,-7.617,1,0.0319,0.054,8.83e-05,0.34,0.833,103.504,4,48
41931,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","No New Friends (SFTB Remix)","['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",308333,TRUE,0.703,0.681,2,-6.356,1,0.133,0.00589,0,0.449,0.245,124.928,4,47
31499,"Dionne Warwick","No Night So Long","['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",206506,FALSE,0.47,0.212,7,-16.051,1,0.0326,0.319,0,0.13,0.238,143.017,4,40
45517,"Petula Clark","No One Better Than You","['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll']",182133,FALSE,0.667,0.555,7,-9.405,1,0.0316,0.43,0,0.234,0.688,121.501,4,6
90253,"Wynonna","No One Else On Earth","['country', 'country dawn']",255400,FALSE,0.775,0.861,0,-7.113,1,0.0295,0.188,4.2e-06,0.199,0.964,98.649,4,30
53614,"Total","No One Else","['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",260466,FALSE,0.782,0.515,6,-8.215,0,0.3,0.185,1.34e-05,0.0577,0.791,182.19,4,48
62098,"Spiral Starecase","No One For Me To Turn To","[]",152586,FALSE,0.643,0.718,0,-7.332,0,0.0355,0.454,0,0.237,0.928,130.479,4,24
14651,"Anita Baker","No One In The World","['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",246906,FALSE,0.595,0.557,10,-8.305,1,0.0253,0.543,0,0.176,0.415,90.177,4,41
60183,"Howard Jones","No One Is To Blame","['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",210533,FALSE,0.623,0.341,9,-10.196,1,0.027,0.68,2.16e-06,0.103,0.362,93.984,4,56
3941,"Dion & The Belmonts","No One Knows","['canadian pop', 'dance pop']",155240,FALSE,0.29,0.169,2,-16.456,1,0.038,0.838,0.00931,0.108,0.175,58.727,4,38
95329,"Queens Of The Stone Age","No One Knows","['alternative metal', 'alternative rock', 'blues rock', 'garage rock', 'modern rock', 'nu metal', 'palm desert scene', 'post-grunge', 'rock', 'stoner metal', 'stoner rock']",278706,FALSE,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,4,48
60501,"Scorpions","No One Like You","['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",237466,FALSE,0.505,0.631,9,-10.433,0,0.038,0.0203,2.21e-05,0.141,0.835,118.178,4,37
59484,"Santana","No One To Depend On","['blues rock', 'classic rock']",331333,FALSE,0.576,0.687,0,-10.941,1,0.0391,0.05,0.0199,0.129,0.73,111.034,4,40
58582,"Jimmie Rodgers","No One Will Ever Know","['appalachian folk', 'country rock', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']",176253,FALSE,0.232,0.0319,2,-28.03,1,0.0334,0.821,3.74e-05,0.226,0.26,81,3,22
42367,"Reina","No One's Gonna Change You","['banda', 'regional mexican pop']",257693,FALSE,0.647,0.739,11,-7.859,1,0.0335,0.0172,0.00385,0.102,0.6,132.969,4,13
62626,"Alicia Keys","No One","['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",253813,FALSE,0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,4,74
10061,"Ray Charles","No One","['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",172693,FALSE,0.563,0.289,5,-6.522,0,0.0345,0.961,0.00163,0.114,0.294,118.461,4,43
34383,"The Chordettes","No Other Arms, No Other Lips","['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'rock-and-roll', 'vocal harmony group']",154733,FALSE,0.423,0.425,11,-7.709,1,0.0288,0.712,0,0.349,0.351,98.031,3,30
1347,"Midnight Star","No Parking (On The Dance Floor)","['disco', 'electro', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",479055,FALSE,0.895,0.749,7,-8.696,1,0.0468,0.00553,0.0254,0.0533,0.967,125.359,4,25
60363,"Sporty Thievz Featuring Mr. Woods","No Pigeons","[]",206240,FALSE,0.79,0.656,8,-11.13,0,0.301,0.00913,0,0.131,0.498,95.583,4,44
3421,"Jackie Wilson","No Pity (In The Naked City)","['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",213546,FALSE,0.421,0.524,7,-5.653,1,0.0486,0.602,3.58e-05,0.192,0.52,75.173,4,21
31538,"Sara Evans","No Place That Far","['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",217060,FALSE,0.547,0.373,0,-7.336,1,0.0273,0.504,0,0.176,0.182,132.741,4,43
93348,"Justin Bieber Featuring Big Sean","No Pressure","['canadian pop', 'dance pop', 'pop', 'post-teen pop']",286853,FALSE,0.649,0.611,1,-6.865,1,0.22,0.115,0,0.293,0.524,148.952,3,42
67827,"Chance The Rapper Featuring Lil Wayne & 2 Chainz","No Problem","['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",304606,TRUE,0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,4,55
52135,"Lil Scrappy","No Problem","['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'wrestling']",214213,TRUE,0.858,0.731,1,-7.224,1,0.237,0.053,0,0.15,0.139,85.984,4,50
34705,"A Boogie Wit da Hoodie","No Promises","['melodic rap', 'pop rap', 'rap', 'trap']",197666,TRUE,0.759,0.646,5,-7.815,0,0.304,0.0164,0,0.137,0.242,145.005,4,33
93699,"Cheat Codes Featuring Demi Lovato","No Promises","['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']",222786,FALSE,0.739,0.619,10,-6.669,1,0.162,0.0572,0,0.105,0.58,112.961,4,53
74666,"Icehouse","No Promises","['australian pop', 'australian rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",222200,FALSE,0.66,0.738,5,-11.294,0,0.0287,0.0651,0.0144,0.116,0.704,115.813,4,28
73713,"Blind Melon","No Rain","['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'post-grunge', 'rock']",217106,FALSE,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,60
16424,"Jimmy Barnes","No Regrets","['australian pop', 'australian rock']",199733,FALSE,0.405,0.468,8,-6.775,1,0.0435,0.783,0,0.932,0.607,77.563,4,5
97352,"Genesis","No Reply At All","['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",273786,FALSE,0.691,0.936,2,-6.363,1,0.0617,0.255,0.000478,0.382,0.794,128.324,4,43
24209,"J. Cole","No Role Modelz","['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",292986,TRUE,0.696,0.521,10,-8.465,0,0.332,0.302,0,0.0565,0.458,100,4,60
47024,"Alice Merton","No Roots","['modern rock']",235813,FALSE,0.863,0.657,7,-7.295,1,0.105,0.264,0.00619,0.0713,0.829,115.958,4,30
45909,"Helen Reddy","No Sad Song","['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'country rock', 'folk', 'mellow gold', 'soft rock']",191480,FALSE,0.334,0.434,4,-9.611,1,0.044,0.571,3.84e-06,0.16,0.271,172.308,3,19
29234,"Joe Simon","No Sad Songs","['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",138386,FALSE,0.629,0.387,0,-12.652,1,0.0306,0.885,0.0719,0.236,0.828,134.001,4,19
67346,"Kenny Chesney","No Shoes, No Shirt, No Problems","['contemporary country', 'country', 'country road']",209666,FALSE,0.719,0.546,7,-10.239,1,0.032,0.243,0.00844,0.181,0.669,117.925,4,51
52228,"French Montana Featuring Drake","No Shopping","['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",227727,TRUE,0.895,0.491,10,-10.261,0,0.246,0.0144,0.000988,0.143,0.249,83.505,4,47
47009,"Lil Uzi Vert","No Sleep Leak","['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",189229,TRUE,0.788,0.689,8,-7.211,1,0.13,0.0112,0,0.22,0.681,136.045,4,28
76161,"Wiz Khalifa","No Sleep","['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",191320,TRUE,0.653,0.711,9,-6.454,1,0.0623,0.109,0,0.443,0.769,160.048,4,59
79684,"Melissa Etheridge","No Souvenirs","['folk', 'heartland rock', 'lilith', 'mellow gold', 'pop rock']",274333,FALSE,0.566,0.537,2,-11.38,1,0.0327,0.0642,0,0.13,0.602,134.118,4,16
37013,"John Mayer","No Such Thing","['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",231466,FALSE,0.668,0.739,4,-4.919,1,0.0308,0.0383,0,0.13,0.571,131.918,4,60
50626,"Kid Frost","No Sunshine","['chicano rap', 'gangster rap', 'latin hip hop']",291133,FALSE,0.75,0.428,1,-13.714,0,0.121,0.116,0.283,0.127,0.533,77.201,4,19
75491,"Ariana Grande","No Tears Left To Cry","['dance pop', 'pop', 'post-teen pop']",205920,FALSE,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4,71
60810,"Chicago","No Tell Lover","['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",228391,FALSE,0.453,0.75,5,-6.658,0,0.186,0.325,0.000126,0.117,0.764,171.925,4,46
42375,"Los Umbrellos","No Tengo Dinero","[]",216573,FALSE,0.831,0.697,1,-3.821,1,0.0339,0.0185,3.49e-05,0.277,0.848,109.344,4,42
31514,"Christopher Cross","No Time For Talk","['adult standards', 'album rock', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'quiet storm', 'soft rock', 'yacht rock']",264000,FALSE,0.641,0.642,9,-10.507,1,0.0442,0.178,4.62e-05,0.0667,0.57,98.949,4,36
38328,"The Blues Project","No Time Like The Right Time","['classic garage rock', 'freakbeat', 'psychedelic rock']",164040,FALSE,0.411,0.802,10,-7.169,0,0.0544,0.0217,0.000906,0.771,0.37,135.478,4,11
76826,"Billie Eilish","No Time To Die","['electropop', 'pop']",242265,FALSE,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,4,57
45428,"The Guess Who","No Time","['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",219426,FALSE,0.484,0.477,0,-13.849,1,0.0598,0.0795,5.09e-06,0.0548,0.122,128.265,4,51
73679,"Rae Sremmurd","No Type","['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",200080,TRUE,0.888,0.483,6,-7.797,1,0.154,0.013,4.85e-06,0.0926,0.226,125.008,4,63
72275,"Jefferson Starship","No Way Out","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",262573,FALSE,0.587,0.791,5,-5.139,0,0.0301,0.0222,0.000115,0.0376,0.349,105.591,4,43
6281,"Rod Wave","No Weakness","['florida rap']",183823,TRUE,0.707,0.532,10,-10.65,0,0.117,0.161,0,0.184,0.55,87.47,4,19
16686,"Silver Convention","No, No, Joe","['disco']",178200,FALSE,0.853,0.435,5,-14.683,1,0.0378,0.0824,0.343,0.0667,0.932,104.703,4,21
58446,"Destiny's Child","No, No, No","['dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",207466,FALSE,0.67,0.582,1,-3.574,1,0.224,0.3,0,0.0845,0.675,181.841,4,60
59377,"The Chanters","No, No, No","['doo-wop', 'soda pop']",134920,FALSE,0.694,0.606,7,-9.548,0,0.0377,0.362,3.96e-05,0.13,0.966,112.296,4,25
4929,"The Vogues","No, Not Much","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'sunshine pop']",185887,FALSE,0.392,0.424,7,-9.281,1,0.0256,0.341,1.45e-06,0.183,0.525,97.165,4,23
13888,"Blake Shelton","Nobody But Me","['contemporary country', 'country', 'country road', 'oklahoma country']",158706,FALSE,0.637,0.682,2,-4.632,1,0.0291,0.376,0,0.17,0.541,81.016,4,35
55730,"Clarence Reid","Nobody But You Babe","['rare groove']",169560,FALSE,0.671,0.573,10,-8.574,1,0.0425,0.4,9.99e-06,0.0671,0.944,94.752,4,35
443,"Blake Shelton Duet With Gwen Stefani","Nobody But You",NA,194866,FALSE,0.463,0.653,0,-5.515,1,0.0273,0.111,0.000136,0.172,0.233,143.912,4,59
3244,"Carly Simon","Nobody Does It Better","['adult standards', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",212666,FALSE,0.368,0.403,10,-12.699,1,0.0288,0.703,7.66e-06,0.202,0.338,135.384,4,61
49669,"Nate Dogg Featuring Warren G","Nobody Does It Better","['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",270426,TRUE,0.736,0.517,0,-9.775,1,0.053,0.416,0,0.138,0.116,92.048,4,48
7102,"Trey Songz","Nobody Else But You","['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",229013,FALSE,0.708,0.612,5,-6.379,0,0.122,0.0381,0,0.277,0.263,139.913,4,30
78616,"Peter And Gordon","Nobody I Know","['brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat']",150453,FALSE,0.589,0.787,4,-8.692,0,0.0297,0.648,0,0.202,0.795,131.584,4,40
73028,"Nina Simone","Nobody Knows You When You're Down And Out","['adult standards', 'jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",158200,FALSE,0.482,0.328,9,-12.076,1,0.0401,0.89,0,0.0827,0.436,116.687,1,21
55021,"The Tony Rich Project","Nobody Knows","['new jack swing', 'r&b', 'urban contemporary']",306933,FALSE,0.64,0.433,5,-9.432,1,0.0374,0.509,4.9e-06,0.103,0.25,176.086,4,65
51457,"Tori Kelly","Nobody Love","['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",203453,FALSE,0.753,0.709,1,-5.132,0,0.0347,0.00634,0.000896,0.0967,0.572,99.966,4,37
20726,"Chris Stapleton","Nobody To Blame","['contemporary country', 'outlaw country']",244146,FALSE,0.534,0.666,9,-9.471,1,0.0335,0.0143,0.0615,0.113,0.59,87.401,4,40
1968,"John Lennon","Nobody Told Me","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']",214280,FALSE,0.712,0.936,2,-4.246,1,0.0364,0.177,0.000837,0.0443,0.917,118.425,4,52
20047,"Bobby Womack","Nobody Wants You When You're Down And Out","['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",174026,FALSE,0.621,0.682,9,-7.429,1,0.0511,0.0581,3.87e-06,0.0815,0.711,89.573,4,37
79546,"Mitch Malloy","Nobody Wins In This War","['melodic hard rock']",254481,FALSE,0.484,0.793,7,-3.617,1,0.0297,0.03,0,0.107,0.24,92.796,4,22
30231,"Dean Martin","Nobody's Baby Again","['adult standards', 'easy listening', 'lounge']",145213,FALSE,0.574,0.498,7,-12.138,0,0.042,0.79,0,0.22,0.692,111.509,4,27
40051,"Kenny Loggins","Nobody's Fool (Theme From ""Caddyshack II"")","['album rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",257733,FALSE,0.674,0.676,5,-10.397,1,0.0367,0.176,0,0.0873,0.561,123.614,4,48
93797,"Cinderella","Nobody's Fool","['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",287400,FALSE,0.382,0.458,9,-13.559,0,0.0286,0.0652,0.00167,0.259,0.157,67.233,4,56
68437,"Avril Lavigne","Nobody's Home","['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",212413,FALSE,0.348,0.907,5,-3.66,0,0.0497,0.000516,0,0.161,0.177,185.406,4,48
24593,"Hannah Montana","Nobody's Perfect","['dance pop', 'pop', 'post-teen pop', 'social media pop']",200826,FALSE,0.593,0.97,10,-4.187,0,0.0716,0.0703,8.84e-06,0.314,0.809,131.995,4,47
38409,"Mike + The Mechanics","Nobody's Perfect","['album rock', 'art rock', 'classic uk pop', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",288226,FALSE,0.586,0.575,10,-10.614,1,0.0299,0.381,0,0.335,0.362,97.897,4,22
56079,"Deborah Cox","Nobody's Supposed To Be Here","['canadian pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary', 'vocal house']",262333,FALSE,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,4,60
87489,"Dylan Scott","Nobody","['contemporary country', 'country', 'country road', 'modern country rock']",160706,FALSE,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,4,47
84221,"Keith Sweat Featuring Athena Cage","Nobody","['dance pop', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",264773,FALSE,0.699,0.492,9,-9.449,0,0.0318,0.484,0,0.0482,0.388,117.907,4,65
89607,"The Doobie Brothers","Nobody","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",260026,FALSE,0.634,0.892,2,-5.374,1,0.0309,0.0134,0.00068,0.0477,0.23,114.967,4,27
41917,"Wonder Girls","Nobody","['k-pop', 'k-pop girl group']",214773,FALSE,0.901,0.772,3,-5.428,0,0.0757,0.318,0,0.0987,0.955,130.962,4,27
5341,"Bulldog","No","['small room']",92773,FALSE,0.325,0.795,1,-6.195,0,0.0566,0.000294,2.06e-05,0.0746,0.845,156.61,4,26
5856,"Dodie Stevens","No","['deep adult standards']",116706,FALSE,0.692,0.424,8,-9.939,1,0.0466,0.724,0,0.253,0.609,135.403,4,15
93719,"Kenny Chesney","Noise","['contemporary country', 'country', 'country road']",203760,FALSE,0.58,0.799,0,-4.146,1,0.028,0.0095,0,0.0925,0.583,109.965,4,34
85605,"Meghan Trainor","No","['dance pop', 'hip pop', 'pop', 'post-teen pop']",152862,FALSE,0.827,0.658,6,-3.846,1,0.0517,0.0224,0,0.0417,0.523,115.016,4,63
91893,"Ginuwine","None Of Ur Friends Business","['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",365800,FALSE,0.83,0.414,9,-11.136,0,0.197,0.243,0,0.627,0.556,99.234,4,38
78243,"Salt-N-Pepa","None Of Your Business","['dance pop', 'girl group', 'hip hop', 'hip house', 'hip pop', 'old school hip hop', 'queens hip hop', 'rap']",213173,FALSE,0.765,0.569,6,-9.511,1,0.478,0.191,0,0.0586,0.747,197.89,4,49
51931,"Jhene Aiko Featuring Big Sean","None Of Your Concern","['alternative r&b', 'pop', 'pop rap', 'r&b', 'urban contemporary']",262213,TRUE,0.422,0.546,9,-8.155,0,0.249,0.844,0,0.108,0.385,74.741,4,45
16034,"Drake","Nonstop","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",238614,TRUE,0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,4,70
44195,"Limp Bizkit","Nookie","['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'wrestling']",289560,FALSE,0.548,0.926,11,-5.967,1,0.0907,0.00237,0.163,0.712,0.294,97.55,4,35
33415,"Eminem","Normal","['detroit hip hop', 'g funk', 'hip hop', 'rap']",222477,TRUE,0.907,0.64,6,-6.542,1,0.354,0.261,0,0.0785,0.803,120.995,4,46
61206,"Johnny Horton","North To Alaska","['country', 'country rock', 'cowboy western', 'rock-and-roll', 'rockabilly']",169760,FALSE,0.644,0.371,0,-14.436,1,0.039,0.718,0,0.348,0.916,82.909,4,56
40702,"Lonestar","Not A Day Goes By","['contemporary country', 'country', 'country road']",248040,FALSE,0.53,0.305,6,-8.568,1,0.028,0.492,0,0.137,0.221,127.318,4,43
30372,"Meat Loaf","Not A Dry Eye In The House","['album rock', 'mellow gold', 'rock', 'soft rock']",354333,FALSE,0.582,0.565,4,-8.996,1,0.0315,0.664,1.16e-06,0.112,0.37,92.749,4,18
77761,"Inner Circle","Not About Romance","['reggae', 'reggae fusion', 'roots reggae']",215533,FALSE,0.697,0.853,2,-4.219,0,0.0386,0.0193,0.000461,0.0717,0.687,97.037,4,14
4807,"Halsey","Not Afraid Anymore","['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",226786,FALSE,0.552,0.742,5,-6.935,0,0.0649,0.0026,5.93e-05,0.128,0.43,131.994,4,32
35399,"Eminem","Not Afraid","['detroit hip hop', 'g funk', 'hip hop', 'rap']",248133,TRUE,0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,5,69
62232,"Eminem Featuring Royce Da 5'9","Not Alike","['detroit hip hop', 'g funk', 'hip hop', 'rap']",288086,TRUE,0.904,0.756,10,-3.746,1,0.32,0.0692,0,0.339,0.342,140.005,4,53
96553,"Dean Martin","Not Enough Indians","['adult standards', 'easy listening', 'lounge']",206880,FALSE,0.557,0.423,2,-11.415,1,0.0409,0.845,0,0.444,0.699,141.635,4,28
7126,"Don Henley","Not Enough Love In The World","['album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",234000,FALSE,0.532,0.505,0,-12.853,1,0.0368,0.153,1.01e-05,0.13,0.741,166.176,4,39
84105,"INXS","Not Enough Time","['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",250653,FALSE,0.668,0.727,2,-5.679,1,0.0414,0.0447,0.0104,0.45,0.287,96.006,4,45
39892,"Van Halen","Not Enough","['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",312066,FALSE,0.27,0.528,5,-7.192,1,0.0345,0.036,7.28e-06,0.13,0.285,159.24,4,15
32387,"Sheryl Crow","Not Fade Away","['folk', 'lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",125080,FALSE,0.579,0.913,2,-4.009,1,0.0614,0.0159,3.72e-05,0.117,0.912,192.062,4,8
9759,"Tanya Tucker","Not Fade Away","['country', 'country dawn', 'country rock', 'outlaw country']",244933,FALSE,0.635,0.769,8,-12.497,1,0.0414,0.0781,0.00395,0.124,0.963,93.106,4,17
